TIME,REL_BAL_ENERGY,1_B4_QBAL,1_B4_DQAIRdT,1_B4_QHEAT,1_B4_QCOOL,1_B4_QINF,1_B4_QVENT,1B4_QCOUP,1_B4_QTRANS,1_B4_QGINT,1_B4_QWGAIN,1_B4_QSOL,1_B4_QSOLAIR,2_B4_QBAL,2_B4_DQAIRdT,2_B4_QHEAT,2_B4_QCOOL,2_B4_QINF,2_B4_QVENT,2B4_QCOUP,2_B4_QTRANS,2_B4_QGINT,2_B4_QWGAIN,2_B4_QSOL,2_B4_QSOLAIR,3_B4_QBAL,3_B4_DQAIRdT,3_B4_QHEAT,3_B4_QCOOL,3_B4_QINF,3_B4_QVENT,3B4_QCOUP,3_B4_QTRANS,3_B4_QGINT,3_B4_QWGAIN,3_B4_QSOL,3_B4_QSOLAIR
6177.00,0.00,1.546E-11,0.000E+00,8.150E+03,0.000E+00,-1.121E+03,-1.658E+03,0.000E+00,-6.580E+03,2.808E+01,0.000E+00,1.182E+03,0.000E+00,-2.251E-11,0.000E+00,5.558E+03,0.000E+00,-1.121E+03,-1.658E+03,0.000E+00,-3.836E+03,2.160E+00,0.000E+00,1.055E+03,0.000E+00,-3.492E-12,0.000E+00,3.735E+03,0.000E+00,-5.157E+02,-7.627E+02,0.000E+00,-2.459E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6178.00,0.00,1.432E-11,0.000E+00,1.070E+04,0.000E+00,0.000E+00,-5.747E+03,0.000E+00,-6.886E+03,2.160E+00,0.000E+00,1.930E+03,0.000E+00,-1.182E-11,0.000E+00,8.132E+03,0.000E+00,0.000E+00,-5.747E+03,0.000E+00,-4.122E+03,2.160E+00,0.000E+00,1.735E+03,0.000E+00,2.419E-12,0.000E+00,4.647E+03,0.000E+00,0.000E+00,-2.644E+03,0.000E+00,-2.006E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6179.00,0.00,3.160E-11,0.000E+00,9.659E+03,0.000E+00,0.000E+00,-4.719E+03,0.000E+00,-6.449E+03,2.808E+01,0.000E+00,1.480E+03,0.000E+00,2.956E-12,0.000E+00,7.106E+03,0.000E+00,0.000E+00,-4.719E+03,0.000E+00,-3.624E+03,2.160E+00,0.000E+00,1.234E+03,0.000E+00,-9.912E-13,0.000E+00,3.800E+03,0.000E+00,0.000E+00,-2.171E+03,0.000E+00,-1.632E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6180.00,0.00,-2.728E-12,0.000E+00,5.626E+03,0.000E+00,-6.178E+02,-9.327E+02,0.000E+00,-5.700E+03,2.808E+01,0.000E+00,1.596E+03,0.000E+00,-3.001E-11,0.000E+00,3.239E+03,0.000E+00,-6.178E+02,-9.327E+02,0.000E+00,-3.018E+03,2.160E+00,0.000E+00,1.326E+03,0.000E+00,1.083E-11,0.000E+00,1.535E+03,0.000E+00,-2.842E+02,-4.290E+02,0.000E+00,-8.235E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6181.00,0.00,-1.978E-11,0.000E+00,5.237E+03,0.000E+00,-4.587E+02,-7.698E+02,0.000E+00,-5.648E+03,2.160E+00,0.000E+00,1.637E+03,0.000E+00,-3.456E-11,0.000E+00,2.837E+03,0.000E+00,-4.587E+02,-7.698E+02,0.000E+00,-2.967E+03,2.160E+00,0.000E+00,1.357E+03,0.000E+00,-8.608E-12,0.000E+00,1.246E+03,0.000E+00,-2.110E+02,-3.541E+02,0.000E+00,-6.832E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6182.00,0.00,4.093E-12,0.000E+00,5.054E+03,0.000E+00,-3.642E+02,-6.514E+02,0.000E+00,-5.422E+03,2.160E+00,0.000E+00,1.381E+03,0.000E+00,7.276E-12,0.000E+00,2.563E+03,0.000E+00,-3.642E+02,-6.514E+02,0.000E+00,-2.931E+03,2.160E+00,0.000E+00,1.381E+03,0.000E+00,-7.130E-12,0.000E+00,1.068E+03,0.000E+00,-1.675E+02,-2.996E+02,0.000E+00,-6.029E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6183.00,0.00,2.706E-11,0.000E+00,4.070E+03,0.000E+00,-2.963E+02,-5.626E+02,0.000E+00,-4.681E+03,2.160E+00,0.000E+00,1.468E+03,0.000E+00,-2.137E-11,0.000E+00,1.594E+03,0.000E+00,-2.963E+02,-5.626E+02,0.000E+00,-2.206E+03,2.160E+00,0.000E+00,1.468E+03,0.000E+00,-1.500E-11,0.000E+00,3.396E+02,0.000E+00,-1.363E+02,-2.588E+02,0.000E+00,5.328E+01,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6184.00,0.00,6.594E-12,0.000E+00,4.087E+03,0.000E+00,-2.467E+02,-5.329E+02,0.000E+00,-4.557E+03,2.160E+00,0.000E+00,1.247E+03,0.000E+00,-7.958E-12,0.000E+00,1.607E+03,0.000E+00,-2.467E+02,-5.329E+02,0.000E+00,-2.076E+03,2.160E+00,0.000E+00,1.247E+03,0.000E+00,-2.271E-11,0.000E+00,4.468E+02,0.000E+00,-1.135E+02,-2.452E+02,0.000E+00,-9.028E+01,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6185.00,0.00,3.888E-11,0.000E+00,4.076E+03,0.000E+00,-2.614E+02,-5.626E+02,0.000E+00,-4.830E+03,2.160E+00,0.000E+00,1.575E+03,0.000E+00,2.819E-11,0.000E+00,1.681E+03,0.000E+00,-2.614E+02,-5.626E+02,0.000E+00,-2.185E+03,2.160E+00,0.000E+00,1.326E+03,0.000E+00,1.919E-11,0.000E+00,6.905E+02,0.000E+00,-1.202E+02,-2.588E+02,0.000E+00,-3.136E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6186.00,0.00,-3.149E-11,0.000E+00,4.292E+03,0.000E+00,-3.538E+02,-7.106E+02,0.000E+00,-4.010E+03,2.160E+00,0.000E+00,7.804E+02,0.000E+00,-2.592E-11,0.000E+00,1.778E+03,0.000E+00,-3.538E+02,-7.106E+02,0.000E+00,-1.373E+03,2.160E+00,0.000E+00,6.571E+02,0.000E+00,1.703E-11,0.000E+00,9.015E+02,0.000E+00,-1.627E+02,-3.269E+02,0.000E+00,-4.140E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6187.00,0.00,-2.156E-11,0.000E+00,4.925E+03,0.000E+00,-4.301E+02,-8.882E+02,0.000E+00,-3.704E+03,2.160E+00,0.000E+00,9.492E+01,0.000E+00,8.640E-12,0.000E+00,2.360E+03,0.000E+00,-4.301E+02,-8.882E+02,0.000E+00,-1.127E+03,2.160E+00,0.000E+00,8.353E+01,0.000E+00,1.965E-12,0.000E+00,1.413E+03,0.000E+00,-1.978E+02,-4.086E+02,0.000E+00,-8.092E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6188.00,0.00,-3.332E-12,-4.500E+02,2.563E+03,0.000E+00,-3.394E+02,-7.254E+02,0.000E+00,-1.950E+03,2.160E+00,0.000E+00,-1.204E-12,0.000E+00,1.536E-11,-4.394E+02,0.000E+00,0.000E+00,-3.426E+02,-7.323E+02,0.000E+00,6.334E+02,2.160E+00,0.000E+00,3.615E-12,0.000E+00,-2.487E-14,-1.849E+02,0.000E+00,0.000E+00,-1.626E+02,-3.476E+02,0.000E+00,3.232E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6189.00,0.00,-1.105E-11,0.000E+00,1.514E+03,0.000E+00,-2.755E+02,-5.922E+02,0.000E+00,-6.745E+02,2.808E+01,0.000E+00,9.450E-12,0.000E+00,2.211E-11,1.770E+02,0.000E+00,0.000E+00,-3.365E+02,-7.225E+02,0.000E+00,1.234E+03,2.160E+00,0.000E+00,-1.305E-11,0.000E+00,-1.350E-11,6.549E+01,0.000E+00,0.000E+00,-1.605E+02,-3.436E+02,0.000E+00,5.674E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6190.00,0.00,-1.170E-11,0.000E+00,1.852E+03,0.000E+00,-3.610E+02,-7.698E+02,0.000E+00,-7.496E+02,2.808E+01,0.000E+00,7.322E-12,0.000E+00,-1.094E-11,-1.757E+02,0.000E+00,0.000E+00,-4.296E+02,-9.010E+02,0.000E+00,1.153E+03,2.160E+00,0.000E+00,-4.006E-13,0.000E+00,9.241E-12,-7.705E+01,0.000E+00,0.000E+00,-1.998E+02,-4.177E+02,0.000E+00,5.382E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6191.00,0.00,-1.095E-11,0.000E+00,2.180E+03,0.000E+00,-4.288E+02,-9.475E+02,0.000E+00,-8.321E+02,2.808E+01,0.000E+00,5.119E-12,0.000E+00,3.345E-12,6.533E+01,0.000E+00,0.000E+00,-4.633E+02,-1.006E+03,0.000E+00,1.532E+03,2.160E+00,0.000E+00,7.974E-12,0.000E+00,8.104E-12,3.425E+01,0.000E+00,0.000E+00,-2.171E+02,-4.711E+02,0.000E+00,7.203E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6192.00,0.00,-2.768E-11,0.000E+00,3.628E+03,0.000E+00,-5.212E+02,-1.125E+03,0.000E+00,-1.983E+03,2.160E+00,0.000E+00,-8.041E-12,0.000E+00,-1.540E-11,-7.718E+01,1.202E+03,0.000E+00,-5.489E+02,-1.176E+03,0.000E+00,4.373E+02,8.208E+00,0.000E+00,7.646E-12,0.000E+00,2.277E-12,-4.379E+01,9.367E+02,0.000E+00,-2.557E+02,-5.465E+02,0.000E+00,-1.865E+02,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6193.00,0.00,-6.878E-12,0.000E+00,3.945E+03,0.000E+00,-6.217E+02,-1.273E+03,0.000E+00,-2.052E+03,2.160E+00,0.000E+00,3.890E-12,0.000E+00,-1.599E-12,0.000E+00,1.201E+03,0.000E+00,-6.256E+02,-1.273E+03,0.000E+00,6.897E+02,8.208E+00,0.000E+00,3.940E-12,0.000E+00,2.775E-12,0.000E+00,8.463E+02,0.000E+00,-2.882E+02,-5.857E+02,0.000E+00,1.934E+01,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6194.00,0.00,-3.311E-11,0.000E+00,4.164E+03,0.000E+00,-6.921E+02,-1.377E+03,0.000E+00,-2.097E+03,2.160E+00,0.000E+00,-2.328E-12,0.000E+00,-2.024E-11,0.000E+00,1.415E+03,0.000E+00,-6.921E+02,-1.377E+03,0.000E+00,6.457E+02,8.208E+00,0.000E+00,1.542E-11,0.000E+00,-3.819E-12,0.000E+00,9.909E+02,0.000E+00,-3.183E+02,-6.333E+02,0.000E+00,-4.749E+01,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6195.00,0.00,-2.149E-11,0.000E+00,5.200E+03,0.000E+00,-7.533E+02,-1.480E+03,0.000E+00,-2.969E+03,2.160E+00,0.000E+00,-6.171E-12,0.000E+00,2.609E-11,0.000E+00,2.644E+03,0.000E+00,-7.533E+02,-1.480E+03,0.000E+00,-4.180E+02,8.208E+00,0.000E+00,-9.976E-12,0.000E+00,-2.714E-11,0.000E+00,1.927E+03,0.000E+00,-3.465E+02,-6.810E+02,0.000E+00,-9.082E+02,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6196.00,0.00,3.057E-11,0.000E+00,5.333E+03,0.000E+00,-7.603E+02,-1.569E+03,0.000E+00,-3.006E+03,2.160E+00,0.000E+00,7.687E-12,0.000E+00,-2.312E-11,0.000E+00,2.776E+03,0.000E+00,-7.603E+02,-1.569E+03,0.000E+00,-4.542E+02,8.208E+00,0.000E+00,6.751E-12,0.000E+00,2.322E-11,0.000E+00,2.026E+03,0.000E+00,-3.497E+02,-7.219E+02,0.000E+00,-9.629E+02,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6197.00,0.00,-2.646E-11,0.000E+00,5.527E+03,0.000E+00,-8.695E+02,-1.628E+03,0.000E+00,-3.032E+03,2.160E+00,0.000E+00,7.045E-12,0.000E+00,6.480E-13,0.000E+00,2.969E+03,0.000E+00,-8.695E+02,-1.628E+03,0.000E+00,-4.794E+02,8.208E+00,0.000E+00,2.208E-12,0.000E+00,6.853E-12,0.000E+00,2.142E+03,0.000E+00,-4.000E+02,-7.491E+02,0.000E+00,-1.001E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6198.00,0.00,1.687E-11,4.500E+02,9.097E+03,0.000E+00,-1.259E+03,-1.969E+03,0.000E+00,-5.422E+03,2.160E+00,0.000E+00,3.565E-13,0.000E+00,-1.679E-11,4.500E+02,6.809E+03,0.000E+00,-1.259E+03,-1.969E+03,0.000E+00,-3.140E+03,8.208E+00,0.000E+00,1.467E-11,0.000E+00,-1.827E-11,2.060E+02,4.755E+03,0.000E+00,-5.790E+02,-9.057E+02,0.000E+00,-3.073E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6199.00,0.00,1.367E-11,0.000E+00,1.084E+04,0.000E+00,-1.513E+03,-2.221E+03,0.000E+00,-7.238E+03,2.160E+00,0.000E+00,1.340E+02,0.000E+00,-6.764E-12,0.000E+00,8.609E+03,0.000E+00,-1.513E+03,-2.221E+03,0.000E+00,-5.001E+03,8.208E+00,0.000E+00,1.179E+02,0.000E+00,1.674E-11,0.000E+00,6.104E+03,0.000E+00,-6.960E+02,-1.021E+03,0.000E+00,-4.395E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6200.00,0.00,-1.137E-11,0.000E+00,9.953E+03,0.000E+00,-1.334E+03,-2.028E+03,0.000E+00,-7.679E+03,2.808E+01,0.000E+00,1.061E+03,0.000E+00,6.196E-11,0.000E+00,7.792E+03,0.000E+00,-1.334E+03,-2.028E+03,0.000E+00,-5.415E+03,2.160E+00,0.000E+00,9.830E+02,0.000E+00,6.512E-12,0.000E+00,5.492E+03,0.000E+00,-6.137E+02,-9.330E+02,0.000E+00,-3.948E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6201.00,0.00,-1.728E-11,0.000E+00,8.606E+03,0.000E+00,-1.039E+03,-1.688E+03,0.000E+00,-7.308E+03,2.808E+01,0.000E+00,1.402E+03,0.000E+00,1.046E-11,0.000E+00,6.603E+03,0.000E+00,-1.039E+03,-1.688E+03,0.000E+00,-5.115E+03,2.160E+00,0.000E+00,1.237E+03,0.000E+00,-1.850E-11,0.000E+00,4.384E+03,0.000E+00,-4.781E+02,-7.763E+02,0.000E+00,-3.132E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6202.00,0.00,2.524E-11,0.000E+00,1.103E+04,0.000E+00,0.000E+00,-5.384E+03,0.000E+00,-7.276E+03,2.808E+01,0.000E+00,1.605E+03,0.000E+00,4.388E-11,0.000E+00,9.046E+03,0.000E+00,0.000E+00,-5.384E+03,0.000E+00,-5.044E+03,2.160E+00,0.000E+00,1.380E+03,0.000E+00,-2.396E-11,0.000E+00,5.204E+03,0.000E+00,0.000E+00,-2.477E+03,0.000E+00,-2.729E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6203.00,0.00,-3.115E-11,0.000E+00,9.831E+03,0.000E+00,0.000E+00,-4.295E+03,0.000E+00,-7.170E+03,2.808E+01,0.000E+00,1.607E+03,0.000E+00,-1.364E-11,0.000E+00,7.860E+03,0.000E+00,0.000E+00,-4.295E+03,0.000E+00,-4.911E+03,2.160E+00,0.000E+00,1.344E+03,0.000E+00,-5.766E-12,0.000E+00,4.454E+03,0.000E+00,0.000E+00,-1.976E+03,0.000E+00,-2.480E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6204.00,0.00,-1.887E-11,0.000E+00,5.908E+03,0.000E+00,-5.572E+02,-8.882E+02,0.000E+00,-5.910E+03,2.160E+00,0.000E+00,1.445E+03,0.000E+00,-3.593E-11,0.000E+00,3.915E+03,0.000E+00,-5.572E+02,-8.882E+02,0.000E+00,-3.669E+03,2.160E+00,0.000E+00,1.197E+03,0.000E+00,-9.177E-12,0.000E+00,2.106E+03,0.000E+00,-2.563E+02,-4.086E+02,0.000E+00,-1.443E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6205.00,0.00,-2.456E-11,0.000E+00,5.141E+03,0.000E+00,-4.090E+02,-6.662E+02,0.000E+00,-5.936E+03,2.160E+00,0.000E+00,1.868E+03,0.000E+00,-5.457E-12,0.000E+00,3.078E+03,0.000E+00,-4.090E+02,-6.662E+02,0.000E+00,-3.873E+03,2.160E+00,0.000E+00,1.868E+03,0.000E+00,-1.623E-11,0.000E+00,1.013E+03,0.000E+00,-1.882E+02,-3.064E+02,0.000E+00,-5.205E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6206.00,0.00,-1.023E-11,0.000E+00,4.696E+03,0.000E+00,-2.662E+02,-4.145E+02,0.000E+00,-5.778E+03,2.160E+00,0.000E+00,1.761E+03,0.000E+00,1.455E-11,0.000E+00,2.634E+03,0.000E+00,-2.662E+02,-4.145E+02,0.000E+00,-3.716E+03,2.160E+00,0.000E+00,1.761E+03,0.000E+00,1.652E-11,0.000E+00,8.687E+02,0.000E+00,-1.224E+02,-1.907E+02,0.000E+00,-5.577E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6207.00,0.00,-1.432E-11,0.000E+00,3.825E+03,0.000E+00,-2.567E+02,-3.701E+02,0.000E+00,-4.810E+03,2.160E+00,0.000E+00,1.610E+03,0.000E+00,3.411E-12,0.000E+00,1.695E+03,0.000E+00,-2.567E+02,-3.701E+02,0.000E+00,-2.483E+03,2.160E+00,0.000E+00,1.413E+03,0.000E+00,9.809E-12,0.000E+00,6.217E+02,0.000E+00,-1.181E+02,-1.702E+02,0.000E+00,-3.355E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6208.00,0.00,9.095E-13,0.000E+00,3.959E+03,0.000E+00,-3.207E+02,-4.589E+02,0.000E+00,-4.902E+03,2.160E+00,0.000E+00,1.720E+03,0.000E+00,-7.049E-12,0.000E+00,1.841E+03,0.000E+00,-3.207E+02,-4.589E+02,0.000E+00,-2.554E+03,2.160E+00,0.000E+00,1.490E+03,0.000E+00,6.967E-12,0.000E+00,6.955E+02,0.000E+00,-1.475E+02,-2.111E+02,0.000E+00,-3.391E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6209.00,0.00,6.366E-12,0.000E+00,4.005E+03,0.000E+00,-3.244E+02,-5.329E+02,0.000E+00,-4.902E+03,2.808E+01,0.000E+00,1.726E+03,0.000E+00,2.274E-12,0.000E+00,1.838E+03,0.000E+00,-3.244E+02,-5.329E+02,0.000E+00,-2.709E+03,2.160E+00,0.000E+00,1.726E+03,0.000E+00,-2.412E-12,0.000E+00,7.328E+02,0.000E+00,-1.492E+02,-2.452E+02,0.000E+00,-3.406E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6210.00,0.00,9.322E-12,0.000E+00,4.061E+03,0.000E+00,-3.347E+02,-6.366E+02,0.000E+00,-4.164E+03,2.808E+01,0.000E+00,1.046E+03,0.000E+00,-1.592E-12,0.000E+00,1.801E+03,0.000E+00,-3.347E+02,-6.366E+02,0.000E+00,-1.637E+03,2.160E+00,0.000E+00,8.053E+02,0.000E+00,-8.722E-12,0.000E+00,9.965E+02,0.000E+00,-1.540E+02,-2.928E+02,0.000E+00,-5.519E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6211.00,0.00,-9.258E-12,0.000E+00,4.886E+03,0.000E+00,-4.368E+02,-8.142E+02,0.000E+00,-3.666E+03,2.160E+00,0.000E+00,2.822E+01,0.000E+00,2.479E-11,0.000E+00,2.510E+03,0.000E+00,-4.368E+02,-8.142E+02,0.000E+00,-1.286E+03,2.160E+00,0.000E+00,2.483E+01,0.000E+00,-1.327E-11,0.000E+00,1.613E+03,0.000E+00,-2.009E+02,-3.745E+02,0.000E+00,-1.040E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6212.00,0.00,-1.355E-11,-4.500E+02,2.777E+03,0.000E+00,-4.786E+02,-7.698E+02,0.000E+00,-2.006E+03,2.808E+01,0.000E+00,3.880E-12,0.000E+00,-5.584E-12,-4.500E+02,3.624E+02,0.000E+00,-4.786E+02,-7.698E+02,0.000E+00,4.339E+02,2.160E+00,0.000E+00,2.456E-12,0.000E+00,4.096E-12,-2.060E+02,1.673E+02,0.000E+00,-2.202E+02,-3.541E+02,0.000E+00,1.988E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6213.00,0.00,-1.701E-12,0.000E+00,2.032E+03,0.000E+00,-5.095E+02,-7.550E+02,0.000E+00,-7.954E+02,2.808E+01,0.000E+00,9.135E-12,0.000E+00,-9.925E-13,8.712E+01,0.000E+00,0.000E+00,-5.482E+02,-8.123E+02,0.000E+00,1.446E+03,2.160E+00,0.000E+00,2.272E-12,0.000E+00,1.413E-11,4.548E+01,0.000E+00,0.000E+00,-2.547E+02,-3.774E+02,0.000E+00,6.754E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6214.00,0.00,5.559E-12,0.000E+00,2.546E+03,0.000E+00,-6.379E+02,-1.021E+03,0.000E+00,-9.147E+02,2.808E+01,0.000E+00,-6.456E-12,0.000E+00,-1.966E-11,-8.712E+01,3.393E+02,0.000E+00,-6.774E+02,-1.079E+03,0.000E+00,1.328E+03,2.160E+00,0.000E+00,-8.213E-12,0.000E+00,2.186E-11,-4.548E+01,2.748E+02,0.000E+00,-3.142E+02,-5.000E+02,0.000E+00,4.917E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6215.00,0.00,-2.802E-11,0.000E+00,3.099E+03,0.000E+00,-8.075E+02,-1.288E+03,0.000E+00,-1.032E+03,2.808E+01,0.000E+00,-4.449E-12,0.000E+00,-1.691E-11,0.000E+00,5.238E+02,0.000E+00,-8.119E+02,-1.288E+03,0.000E+00,1.574E+03,2.160E+00,0.000E+00,-1.092E-11,0.000E+00,7.194E-12,0.000E+00,3.234E+02,0.000E+00,-3.738E+02,-5.925E+02,0.000E+00,6.407E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6216.00,0.00,-4.471E-11,0.000E+00,4.938E+03,0.000E+00,-1.008E+03,-1.554E+03,0.000E+00,-2.378E+03,2.160E+00,0.000E+00,1.062E-11,0.000E+00,1.720E-11,0.000E+00,2.337E+03,0.000E+00,-1.008E+03,-1.554E+03,0.000E+00,2.172E+02,8.208E+00,0.000E+00,-1.594E-11,0.000E+00,7.990E-12,0.000E+00,1.730E+03,0.000E+00,-4.636E+02,-7.150E+02,0.000E+00,-5.593E+02,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6217.00,0.00,-1.274E-11,0.000E+00,5.549E+03,0.000E+00,-1.221E+03,-1.836E+03,0.000E+00,-2.495E+03,2.160E+00,0.000E+00,-2.431E-12,0.000E+00,-2.653E-11,0.000E+00,2.947E+03,0.000E+00,-1.221E+03,-1.836E+03,0.000E+00,1.019E+02,8.208E+00,0.000E+00,6.521E-12,0.000E+00,-2.128E-12,0.000E+00,2.129E+03,0.000E+00,-5.617E+02,-8.444E+02,0.000E+00,-7.312E+02,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6218.00,0.00,-1.670E-11,0.000E+00,6.385E+03,0.000E+00,-1.601E+03,-2.147E+03,0.000E+00,-2.639E+03,2.160E+00,0.000E+00,4.980E-12,0.000E+00,-2.026E-11,0.000E+00,3.780E+03,0.000E+00,-1.601E+03,-2.147E+03,0.000E+00,-4.069E+01,8.208E+00,0.000E+00,2.276E-12,0.000E+00,1.510E-12,0.000E+00,2.678E+03,0.000E+00,-7.366E+02,-9.874E+02,0.000E+00,-9.622E+02,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6219.00,0.00,2.448E-11,0.000E+00,8.127E+03,0.000E+00,-1.819E+03,-2.472E+03,0.000E+00,-3.838E+03,2.160E+00,0.000E+00,-2.500E-12,0.000E+00,3.405E-13,0.000E+00,5.689E+03,0.000E+00,-1.819E+03,-2.472E+03,0.000E+00,-1.406E+03,8.208E+00,0.000E+00,-1.624E-12,0.000E+00,-9.631E-12,0.000E+00,4.126E+03,0.000E+00,-8.368E+02,-1.137E+03,0.000E+00,-2.160E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6220.00,0.00,-2.178E-12,0.000E+00,8.415E+03,0.000E+00,-1.758E+03,-2.724E+03,0.000E+00,-3.935E+03,2.160E+00,0.000E+00,9.500E-12,0.000E+00,3.995E-12,0.000E+00,5.975E+03,0.000E+00,-1.758E+03,-2.724E+03,0.000E+00,-1.501E+03,8.208E+00,0.000E+00,1.022E-11,0.000E+00,-2.191E-11,0.000E+00,4.349E+03,0.000E+00,-8.089E+02,-1.253E+03,0.000E+00,-2.296E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6221.00,0.00,-2.859E-11,0.000E+00,8.751E+03,0.000E+00,-1.822E+03,-2.916E+03,0.000E+00,-4.015E+03,2.160E+00,0.000E+00,1.083E-11,0.000E+00,3.846E-11,0.000E+00,6.310E+03,0.000E+00,-1.822E+03,-2.916E+03,0.000E+00,-1.580E+03,8.208E+00,0.000E+00,1.197E-13,0.000E+00,-1.509E-11,0.000E+00,4.587E+03,0.000E+00,-8.380E+02,-1.342E+03,0.000E+00,-2.416E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6222.00,0.00,2.516E-11,4.500E+02,1.285E+04,0.000E+00,-2.205E+03,-3.375E+03,0.000E+00,-6.823E+03,2.160E+00,0.000E+00,1.501E-11,0.000E+00,1.354E-11,4.500E+02,1.067E+04,0.000E+00,-2.205E+03,-3.375E+03,0.000E+00,-4.651E+03,8.208E+00,0.000E+00,9.527E-12,0.000E+00,-1.509E-11,2.060E+02,7.649E+03,0.000E+00,-1.014E+03,-1.553E+03,0.000E+00,-4.885E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6223.00,0.00,-1.502E-11,0.000E+00,1.485E+04,0.000E+00,-2.547E+03,-3.731E+03,0.000E+00,-8.645E+03,2.160E+00,0.000E+00,6.628E+01,0.000E+00,-4.711E-12,0.000E+00,1.273E+04,0.000E+00,-2.547E+03,-3.731E+03,0.000E+00,-6.521E+03,8.208E+00,0.000E+00,5.833E+01,0.000E+00,-9.631E-12,0.000E+00,9.182E+03,0.000E+00,-1.172E+03,-1.716E+03,0.000E+00,-6.302E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6224.00,0.00,-2.547E-11,0.000E+00,1.357E+04,0.000E+00,-2.310E+03,-3.523E+03,0.000E+00,-9.292E+03,2.160E+00,0.000E+00,1.558E+03,0.000E+00,2.069E-11,0.000E+00,1.151E+04,0.000E+00,-2.310E+03,-3.523E+03,0.000E+00,-7.143E+03,8.208E+00,0.000E+00,1.455E+03,0.000E+00,-2.236E-11,0.000E+00,8.137E+03,0.000E+00,-1.063E+03,-1.621E+03,0.000E+00,-5.462E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6225.00,0.00,-1.455E-11,0.000E+00,1.196E+04,0.000E+00,-1.854E+03,-3.079E+03,0.000E+00,-9.429E+03,2.160E+00,0.000E+00,2.402E+03,0.000E+00,-2.728E-12,0.000E+00,1.009E+04,0.000E+00,-1.854E+03,-3.079E+03,0.000E+00,-7.430E+03,8.208E+00,0.000E+00,2.265E+03,0.000E+00,-7.812E-12,0.000E+00,7.106E+03,0.000E+00,-8.527E+02,-1.416E+03,0.000E+00,-4.845E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6226.00,0.00,1.819E-12,-1.070E+02,1.634E+04,0.000E+00,0.000E+00,-1.036E+04,0.000E+00,-9.279E+03,2.808E+01,0.000E+00,3.167E+03,0.000E+00,4.502E-11,0.000E+00,1.535E+04,0.000E+00,0.000E+00,-1.065E+04,0.000E+00,-7.694E+03,2.160E+00,0.000E+00,2.990E+03,0.000E+00,1.015E-11,0.000E+00,9.105E+03,0.000E+00,0.000E+00,-4.898E+03,0.000E+00,-4.210E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
